Accuracy,number_questionnaires,data_length,plannedId,file_name,activity
0.535744042659557,1,6001,9238,emaLabel_ACTIVPAL_3150.csv,walking
1,1,24001,9254,emaLabel_ACTIVPAL_3150.csv,sitting
1,1,6001,9267,emaLabel_ACTIVPAL_3150.csv,running
0.549852089496271,1,24001,9278,emaLabel_ACTIVPAL_3150.csv,sitting
0,1,6001,9280,emaLabel_ACTIVPAL_3150.csv,sitting
0.984083996500146,1,24001,9285,emaLabel_ACTIVPAL_3150.csv,standing
0.986833881921587,1,24001,9290,emaLabel_ACTIVPAL_3150.csv,sitting
0.910181636393934,1,6001,9302,emaLabel_ACTIVPAL_3150.csv,walking
0,1,6001,9316,emaLabel_ACTIVPAL_3150.csv,sitting
1,1,24001,9586,emaLabel_ACTIVPAL_3150.csv,sitting
0.710548241959673,1,6001,9622,emaLabel_ACTIVPAL_3150.csv,walking
0,1,6001,9639,emaLabel_ACTIVPAL_3150.csv,sitting
0,1,6001,9782,emaLabel_ACTIVPAL_3150.csv,sitting
0.701383102816197,1,6001,9113,emaLabel_ACTIVPAL_3151.csv,walking
0.731044825862356,1,6001,9176,emaLabel_ACTIVPAL_3151.csv,walking
1,1,24001,9199,emaLabel_ACTIVPAL_3151.csv,sitting
0.874354274287619,1,6001,9235,emaLabel_ACTIVPAL_3151.csv,walking
1,1,24001,9291,emaLabel_ACTIVPAL_3151.csv,sitting
0.768871854690885,1,6001,9498,emaLabel_ACTIVPAL_3151.csv,walking
1,1,24001,9783,emaLabel_ACTIVPAL_3151.csv,sitting
0.759873354440927,1,6001,9921,emaLabel_ACTIVPAL_3151.csv,walking
0,1,24001,9465,emaLabel_ACTIVPAL_3152.csv,walking
0.0838193634394268,1,6001,9470,emaLabel_ACTIVPAL_3152.csv,sitting
0.891018163639393,1,6001,9473,emaLabel_ACTIVPAL_3152.csv,walking
0.884685885685719,1,6001,9499,emaLabel_ACTIVPAL_3152.csv,walking
1,1,24001,9595,emaLabel_ACTIVPAL_3152.csv,sitting
0.950835381859089,1,24001,9628,emaLabel_ACTIVPAL_3152.csv,sitting
0.0638226962172971,1,6001,9796,emaLabel_ACTIVPAL_3152.csv,sitting
0.778703549408432,1,6001,9810,emaLabel_ACTIVPAL_3152.csv,walking
0,1,6001,9834,emaLabel_ACTIVPAL_3152.csv,sitting
1,1,24001,9920,emaLabel_ACTIVPAL_3152.csv,sitting
0.54957507082153,1,6001,9924,emaLabel_ACTIVPAL_3152.csv,walking
0.81136477253791,1,6001,9928,emaLabel_ACTIVPAL_3152.csv,walking
0.843506520561643,1,24001,9954,emaLabel_ACTIVPAL_3152.csv,sitting
0,1,6001,9961,emaLabel_ACTIVPAL_3152.csv,sitting
0,1,6001,10062,emaLabel_ACTIVPAL_3152.csv,sitting
1,1,24001,10077,emaLabel_ACTIVPAL_3152.csv,sitting
0.867688718546909,1,6001,10081,emaLabel_ACTIVPAL_3152.csv,walking
1,1,6001,10090,emaLabel_ACTIVPAL_3152.csv,walking
0.971338110314948,1,6001,10206,emaLabel_ACTIVPAL_3152.csv,walking
1,1,24001,10216,emaLabel_ACTIVPAL_3152.csv,sitting
1,1,24001,10220,emaLabel_ACTIVPAL_3152.csv,sitting
0.683386102316281,1,6001,10255,emaLabel_ACTIVPAL_3152.csv,walking
0,1,6001,9485,emaLabel_ACTIVPAL_3153.csv,sitting
0,1,24001,9493,emaLabel_ACTIVPAL_3153.csv,sitting
0.636227295450758,1,6001,9625,emaLabel_ACTIVPAL_3153.csv,walking
1,1,24001,9959,emaLabel_ACTIVPAL_3153.csv,sitting
1,1,24001,9971,emaLabel_ACTIVPAL_3153.csv,sitting
0.933511081486419,1,6001,9983,emaLabel_ACTIVPAL_3153.csv,walking
0.853024495917347,1,6001,9992,emaLabel_ACTIVPAL_3153.csv,walking
0.915014164305949,1,6001,10014,emaLabel_ACTIVPAL_3153.csv,walking
0,1,6001,10020,emaLabel_ACTIVPAL_3153.csv,sitting
0.703882686218964,1,6001,10029,emaLabel_ACTIVPAL_3153.csv,walking
1,1,24001,10072,emaLabel_ACTIVPAL_3153.csv,sitting
1,1,24001,10118,emaLabel_ACTIVPAL_3153.csv,sitting
0,1,24001,10135,emaLabel_ACTIVPAL_3153.csv,sitting
1,1,24001,10250,emaLabel_ACTIVPAL_3153.csv,sitting
0,1,24001,10401,emaLabel_ACTIVPAL_3153.csv,sitting
0,1,24001,10422,emaLabel_ACTIVPAL_3153.csv,sitting
0.533744375937344,1,6001,10766,emaLabel_ACTIVPAL_3153.csv,walking
0.577070488251958,1,6001,9626,emaLabel_ACTIVPAL_3154.csv,walking
0.78770204965839,1,6001,9634,emaLabel_ACTIVPAL_3154.csv,walking
0.67455424095984,1,6001,9644,emaLabel_ACTIVPAL_3154.csv,walking
0,1,24001,9828,emaLabel_ACTIVPAL_3154.csv,sitting
1,1,24001,9828,emaLabel_ACTIVPAL_3154.csv,cycling
0.759373437760373,1,6001,9842,emaLabel_ACTIVPAL_3154.csv,walking
1,1,24001,9925,emaLabel_ACTIVPAL_3154.csv,sitting
0.840693217797034,1,6001,9958,emaLabel_ACTIVPAL_3154.csv,walking
0.834360939843359,1,6001,9967,emaLabel_ACTIVPAL_3154.csv,walking
1,1,24001,9981,emaLabel_ACTIVPAL_3154.csv,sitting
0.50958173637727,1,6001,10010,emaLabel_ACTIVPAL_3154.csv,walking
0.711214797533744,1,6001,10017,emaLabel_ACTIVPAL_3154.csv,walking
0.0556573904349275,1,6001,10024,emaLabel_ACTIVPAL_3154.csv,sitting
0.651891351441426,1,6001,10058,emaLabel_ACTIVPAL_3154.csv,walking
0.621563072821196,1,6001,10063,emaLabel_ACTIVPAL_3154.csv,walking
0.623896017330445,1,6001,10073,emaLabel_ACTIVPAL_3154.csv,walking
0.674887518746875,1,6001,10119,emaLabel_ACTIVPAL_3154.csv,walking
0.733044492584569,1,6001,10207,emaLabel_ACTIVPAL_3154.csv,walking
0,1,24001,10244,emaLabel_ACTIVPAL_3154.csv,sitting
1,1,24001,10244,emaLabel_ACTIVPAL_3154.csv,exercising
0.515080819863356,1,6001,10261,emaLabel_ACTIVPAL_3154.csv,walking
0.868021996333944,1,6001,10760,emaLabel_ACTIVPAL_3154.csv,walking
0.833027828695217,1,6001,10774,emaLabel_ACTIVPAL_3154.csv,walking
0.504915847358773,1,6001,10796,emaLabel_ACTIVPAL_3154.csv,walking
1,1,24001,9827,emaLabel_ACTIVPAL_3156.csv,sitting
1,1,24001,9829,emaLabel_ACTIVPAL_3156.csv,sitting
0.442759540076654,1,6001,9917,emaLabel_ACTIVPAL_3156.csv,sitting
1,1,24001,9919,emaLabel_ACTIVPAL_3156.csv,sitting
1,1,24001,9948,emaLabel_ACTIVPAL_3156.csv,sitting
0.246458923512748,1,6001,9965,emaLabel_ACTIVPAL_3156.csv,sitting
1,1,24001,9976,emaLabel_ACTIVPAL_3156.csv,sitting
1,1,24001,9986,emaLabel_ACTIVPAL_3156.csv,sitting
1,1,24001,10023,emaLabel_ACTIVPAL_3156.csv,sitting
0.961251614516062,1,24001,10027,emaLabel_ACTIVPAL_3156.csv,sitting
1,1,24001,10055,emaLabel_ACTIVPAL_3156.csv,sitting
0,1,6001,10068,emaLabel_ACTIVPAL_3156.csv,sitting
0.432927845359107,1,6001,10107,emaLabel_ACTIVPAL_3156.csv,walking
1,1,24001,10115,emaLabel_ACTIVPAL_3156.csv,sitting
1,1,24001,10124,emaLabel_ACTIVPAL_3156.csv,sitting
1,1,24001,10211,emaLabel_ACTIVPAL_3156.csv,sitting
1,1,24001,10238,emaLabel_ACTIVPAL_3156.csv,sitting
1,1,24001,10247,emaLabel_ACTIVPAL_3156.csv,sitting
1,1,24001,10266,emaLabel_ACTIVPAL_3156.csv,sitting
0.222296283952675,1,6001,10410,emaLabel_ACTIVPAL_3156.csv,sitting
0,1,6001,10424,emaLabel_ACTIVPAL_3156.csv,sitting
1,1,24001,10430,emaLabel_ACTIVPAL_3156.csv,sitting
0.150974837527079,1,6001,10772,emaLabel_ACTIVPAL_3156.csv,sitting
1,1,24001,10808,emaLabel_ACTIVPAL_3156.csv,sitting
1,1,24001,10862,emaLabel_ACTIVPAL_3156.csv,sitting
0.9755010207908,1,24001,10872,emaLabel_ACTIVPAL_3156.csv,sitting
1,1,24001,10991,emaLabel_ACTIVPAL_3156.csv,sitting
0.721046492251291,1,6001,9926,emaLabel_ACTIVPAL_3157.csv,walking
0.150308281953008,1,6001,9931,emaLabel_ACTIVPAL_3157.csv,walking
1,1,6001,10011,emaLabel_ACTIVPAL_3157.csv,walking
0,1,6001,10079,emaLabel_ACTIVPAL_3157.csv,sitting
0.353274454257624,1,6001,10121,emaLabel_ACTIVPAL_3157.csv,exercising
0.620229961673054,1,6001,10132,emaLabel_ACTIVPAL_3157.csv,walking
1,1,24001,10208,emaLabel_ACTIVPAL_3157.csv,sitting
0.0249958340276621,1,6001,10210,emaLabel_ACTIVPAL_3158.csv,sitting
0.977503749375104,1,6001,10217,emaLabel_ACTIVPAL_3158.csv,walking
0,1,6001,10239,emaLabel_ACTIVPAL_3158.csv,sitting
0,1,6001,10253,emaLabel_ACTIVPAL_3158.csv,sitting
1,1,24001,10412,emaLabel_ACTIVPAL_3158.csv,sitting
0,1,24001,10459,emaLabel_ACTIVPAL_3158.csv,sitting
0.628061989668389,1,6001,10467,emaLabel_ACTIVPAL_3158.csv,walking
0.96583475688513,1,24001,10764,emaLabel_ACTIVPAL_3158.csv,sitting
1,1,6001,10773,emaLabel_ACTIVPAL_3158.csv,walking
1,1,24001,10821,emaLabel_ACTIVPAL_3158.csv,sitting
0,1,24001,10854,emaLabel_ACTIVPAL_3158.csv,sitting
0.121479753374438,1,6001,10859,emaLabel_ACTIVPAL_3158.csv,walking
1,1,24001,10878,emaLabel_ACTIVPAL_3158.csv,sitting
1,1,24001,10975,emaLabel_ACTIVPAL_3158.csv,sitting
0.00299950008331945,1,6001,10981,emaLabel_ACTIVPAL_3158.csv,sitting
0.0931511414764206,1,6001,11046,emaLabel_ACTIVPAL_3158.csv,sitting
1,1,24001,11055,emaLabel_ACTIVPAL_3158.csv,sitting
0.556407265455757,1,6001,11129,emaLabel_ACTIVPAL_3158.csv,walking
1,1,6001,11198,emaLabel_ACTIVPAL_3158.csv,walking
1,1,6001,11211,emaLabel_ACTIVPAL_3158.csv,walking
0.927345442426262,1,6001,11363,emaLabel_ACTIVPAL_3158.csv,walking
0.968126328069664,1,24001,11366,emaLabel_ACTIVPAL_3158.csv,sitting
1,1,6001,11384,emaLabel_ACTIVPAL_3158.csv,walking
0.965672387935344,1,6001,11417,emaLabel_ACTIVPAL_3158.csv,walking
0,1,6001,11442,emaLabel_ACTIVPAL_3158.csv,sitting
0.762039660056657,1,6001,10435,emaLabel_ACTIVPAL_3159.csv,walking
1,1,6001,10461,emaLabel_ACTIVPAL_3159.csv,walking
0.701716380603233,1,6001,10470,emaLabel_ACTIVPAL_3159.csv,walking
1,1,24001,10823,emaLabel_ACTIVPAL_3159.csv,sitting
0.97633727712048,1,6001,10844,emaLabel_ACTIVPAL_3159.csv,walking
1,1,24001,10850,emaLabel_ACTIVPAL_3159.csv,sitting
1,1,6001,10978,emaLabel_ACTIVPAL_3159.csv,walking
1,1,6001,11053,emaLabel_ACTIVPAL_3159.csv,walking
0.64055990668222,1,6001,11084,emaLabel_ACTIVPAL_3159.csv,walking
0.742376270621563,1,6001,11123,emaLabel_ACTIVPAL_3159.csv,walking
0.971671388101983,1,6001,11134,emaLabel_ACTIVPAL_3159.csv,walking
1,1,24001,11137,emaLabel_ACTIVPAL_3159.csv,sitting
1,1,24001,11148,emaLabel_ACTIVPAL_3159.csv,sitting
0.950674887518747,1,6001,11153,emaLabel_ACTIVPAL_3159.csv,walking
0.816697217130478,1,6001,11212,emaLabel_ACTIVPAL_3159.csv,walking
0.965501437440107,1,24001,11228,emaLabel_ACTIVPAL_3159.csv,sitting
0.711381436427262,1,6001,11251,emaLabel_ACTIVPAL_3159.csv,walking
0.5784035994001,1,6001,11274,emaLabel_ACTIVPAL_3159.csv,walking
1,1,24001,11359,emaLabel_ACTIVPAL_3159.csv,sitting
0.928011998000333,1,6001,11390,emaLabel_ACTIVPAL_3159.csv,walking
1,1,6001,11418,emaLabel_ACTIVPAL_3159.csv,walking
1,1,24001,11584,emaLabel_ACTIVPAL_3159.csv,sitting
0.996667222129645,1,6001,11618,emaLabel_ACTIVPAL_3159.csv,walking
1,1,6001,11630,emaLabel_ACTIVPAL_3159.csv,walking
0.827862022996167,1,6001,11640,emaLabel_ACTIVPAL_3159.csv,walking
0.280786535577404,1,6001,10431,emaLabel_ACTIVPAL_3160.csv,sitting
1,1,6001,10446,emaLabel_ACTIVPAL_3160.csv,walking
0.787035494084319,1,6001,10462,emaLabel_ACTIVPAL_3160.csv,walking
0.279613349443773,1,24001,10687,emaLabel_ACTIVPAL_3160.csv,sitting
0,1,6001,10767,emaLabel_ACTIVPAL_3160.csv,sitting
1,1,6001,10767,emaLabel_ACTIVPAL_3160.csv,walking
0.791701383102816,1,6001,10770,emaLabel_ACTIVPAL_3160.csv,exercising
1,1,24001,10779,emaLabel_ACTIVPAL_3160.csv,sitting
0,1,6001,10782,emaLabel_ACTIVPAL_3160.csv,sitting
0.0282488229657098,1,24001,10786,emaLabel_ACTIVPAL_3160.csv,walking
1,1,6001,10817,emaLabel_ACTIVPAL_3160.csv,walking
0.764705882352941,1,6001,10857,emaLabel_ACTIVPAL_3160.csv,walking
0.720886629723761,1,24001,10875,emaLabel_ACTIVPAL_3160.csv,sitting
0.77996750135411,1,24001,10894,emaLabel_ACTIVPAL_3160.csv,sitting
0.806716386817216,1,24001,10980,emaLabel_ACTIVPAL_3160.csv,sitting
1,1,6001,11002,emaLabel_ACTIVPAL_3160.csv,walking
0.706548908515247,1,6001,11021,emaLabel_ACTIVPAL_3160.csv,exercising
1,1,6001,11077,emaLabel_ACTIVPAL_3160.csv,walking
0.941343109481753,1,6001,11081,emaLabel_ACTIVPAL_3160.csv,running
0.577237127145476,1,6001,11104,emaLabel_ACTIVPAL_3160.csv,exercising
0.314780869855024,1,6001,11114,emaLabel_ACTIVPAL_3160.csv,walking
0.993834360939843,1,6001,11141,emaLabel_ACTIVPAL_3160.csv,exercising
0.886504728969626,1,24001,11147,emaLabel_ACTIVPAL_3160.csv,sitting
0.903516080653224,1,6001,11184,emaLabel_ACTIVPAL_3160.csv,walking
0.965751427023874,1,24001,11192,emaLabel_ACTIVPAL_3160.csv,standing
1,1,6001,11203,emaLabel_ACTIVPAL_3160.csv,walking
0.0549908348608565,1,6001,11261,emaLabel_ACTIVPAL_3160.csv,sitting
0.15307695512687,1,24001,11262,emaLabel_ACTIVPAL_3160.csv,sitting
0.479521686596392,1,24001,11440,emaLabel_ACTIVPAL_3160.csv,sitting
0.383275696845965,1,24001,11631,emaLabel_ACTIVPAL_3160.csv,sitting
0,1,24001,11638,emaLabel_ACTIVPAL_3160.csv,walking
0,1,6001,11651,emaLabel_ACTIVPAL_3160.csv,sitting
0.713928586308904,1,24001,11731,emaLabel_ACTIVPAL_3160.csv,sitting
1,1,24001,11752,emaLabel_ACTIVPAL_3160.csv,sitting
1,1,6001,11755,emaLabel_ACTIVPAL_3160.csv,walking
0.78103649391768,1,6001,10813,emaLabel_ACTIVPAL_3161.csv,walking
0.719213464422596,1,6001,10827,emaLabel_ACTIVPAL_3161.csv,exercising
1,1,24001,10896,emaLabel_ACTIVPAL_3161.csv,sitting
1,1,24001,10979,emaLabel_ACTIVPAL_3161.csv,sitting
0.695384102649558,1,6001,11007,emaLabel_ACTIVPAL_3161.csv,walking
0.939010164972505,1,6001,11060,emaLabel_ACTIVPAL_3161.csv,walking
1,1,24001,11072,emaLabel_ACTIVPAL_3161.csv,sitting
0.994208574642723,1,24001,11083,emaLabel_ACTIVPAL_3161.csv,sitting
0.00454147743844006,1,24001,11083,emaLabel_ACTIVPAL_3161.csv,walking
1,1,24001,11122,emaLabel_ACTIVPAL_3161.csv,sitting
0.599733377770372,1,6001,11145,emaLabel_ACTIVPAL_3161.csv,walking
0.988000499979168,1,24001,11152,emaLabel_ACTIVPAL_3161.csv,sitting
0.791868021996334,1,6001,11158,emaLabel_ACTIVPAL_3161.csv,walking
0.760706548908515,1,6001,11181,emaLabel_ACTIVPAL_3161.csv,walking
1,1,6001,11248,emaLabel_ACTIVPAL_3161.csv,walking
1,1,24001,11256,emaLabel_ACTIVPAL_3161.csv,sitting
1,1,24001,11273,emaLabel_ACTIVPAL_3161.csv,sitting
1,1,24001,11350,emaLabel_ACTIVPAL_3161.csv,sitting
0.822590725386442,1,24001,11357,emaLabel_ACTIVPAL_3161.csv,sitting
0.329778370271621,1,6001,11367,emaLabel_ACTIVPAL_3161.csv,sitting
0,1,6001,11387,emaLabel_ACTIVPAL_3161.csv,sitting
1,1,24001,11402,emaLabel_ACTIVPAL_3161.csv,sitting
1,1,24001,11414,emaLabel_ACTIVPAL_3161.csv,sitting
1,1,24001,11429,emaLabel_ACTIVPAL_3161.csv,sitting
1,1,24001,11576,emaLabel_ACTIVPAL_3161.csv,sitting
0.206798866855524,1,6001,11589,emaLabel_ACTIVPAL_3161.csv,sitting
0.511248125312448,1,6001,11604,emaLabel_ACTIVPAL_3161.csv,walking
0.990333736094329,1,24001,11634,emaLabel_ACTIVPAL_3161.csv,sitting
1,1,24001,11724,emaLabel_ACTIVPAL_3161.csv,sitting
1,1,24001,11742,emaLabel_ACTIVPAL_3161.csv,sitting
0.665055824029328,1,6001,11782,emaLabel_ACTIVPAL_3161.csv,walking
0.969667930502896,1,24001,11787,emaLabel_ACTIVPAL_3161.csv,sitting
1,1,24001,11802,emaLabel_ACTIVPAL_3161.csv,sitting
1,1,24001,11819,emaLabel_ACTIVPAL_3161.csv,sitting
1,1,24001,11836,emaLabel_ACTIVPAL_3161.csv,sitting
1,1,6001,11844,emaLabel_ACTIVPAL_3161.csv,walking
0.875187468755207,1,6001,11851,emaLabel_ACTIVPAL_3161.csv,walking
1,1,24001,10794,emaLabel_ACTIVPAL_3162.csv,sitting
1,1,24001,10811,emaLabel_ACTIVPAL_3162.csv,sitting
0.333277787035494,1,6001,10831,emaLabel_ACTIVPAL_3162.csv,cycling
0.728211964672555,1,6001,10841,emaLabel_ACTIVPAL_3162.csv,cycling
0.572237960339943,1,6001,10861,emaLabel_ACTIVPAL_3162.csv,cycling
0,1,24001,10889,emaLabel_ACTIVPAL_3162.csv,standing
1,1,24001,10967,emaLabel_ACTIVPAL_3162.csv,sitting
1,1,24001,10990,emaLabel_ACTIVPAL_3162.csv,sitting
0.693717713714381,1,6001,11000,emaLabel_ACTIVPAL_3162.csv,cycling
1,1,24001,11051,emaLabel_ACTIVPAL_3162.csv,sitting
1,1,24001,11086,emaLabel_ACTIVPAL_3162.csv,sitting
0.784869188468589,1,6001,11130,emaLabel_ACTIVPAL_3162.csv,walking
0.44675887352108,1,6001,11143,emaLabel_ACTIVPAL_3162.csv,sitting
0.00124994791883672,1,24001,11185,emaLabel_ACTIVPAL_3162.csv,standing
1,1,24001,11201,emaLabel_ACTIVPAL_3162.csv,sitting
1,1,6001,11225,emaLabel_ACTIVPAL_3162.csv,walking
0.880686552241293,1,6001,11238,emaLabel_ACTIVPAL_3162.csv,walking
0.834590225407275,1,24001,11255,emaLabel_ACTIVPAL_3162.csv,sitting
1,1,24001,11266,emaLabel_ACTIVPAL_3162.csv,sitting
1,1,24001,11356,emaLabel_ACTIVPAL_3162.csv,standing
1,1,24001,11405,emaLabel_ACTIVPAL_3162.csv,sitting
1,1,24001,11422,emaLabel_ACTIVPAL_3162.csv,sitting
1,1,24001,11430,emaLabel_ACTIVPAL_3162.csv,sitting
0.670388268621896,1,6001,11597,emaLabel_ACTIVPAL_3162.csv,walking
0,1,24001,11627,emaLabel_ACTIVPAL_3162.csv,sitting
0.0578725886421399,1,24001,11653,emaLabel_ACTIVPAL_3162.csv,standing
1,1,24001,11746,emaLabel_ACTIVPAL_3162.csv,sitting
0.169305115814031,1,6001,11772,emaLabel_ACTIVPAL_3162.csv,walking
1,1,24001,11801,emaLabel_ACTIVPAL_3162.csv,sitting
0.694884185969005,1,6001,10994,emaLabel_ACTIVPAL_3164.csv,walking
0.102204074830215,1,24001,11008,emaLabel_ACTIVPAL_3164.csv,standing
0.15314114314281,1,6001,11059,emaLabel_ACTIVPAL_3164.csv,sitting
0.668888518580237,1,6001,11065,emaLabel_ACTIVPAL_3164.csv,walking
0.966334736052665,1,24001,11075,emaLabel_ACTIVPAL_3164.csv,sitting
0.822029661723046,1,6001,11188,emaLabel_ACTIVPAL_3164.csv,walking
0.970751218699221,1,24001,11355,emaLabel_ACTIVPAL_3164.csv,sitting
0.763426523894838,1,24001,11400,emaLabel_ACTIVPAL_3164.csv,sitting
0.855357440426596,1,6001,11415,emaLabel_ACTIVPAL_3164.csv,walking
0.722969876255156,1,24001,11578,emaLabel_ACTIVPAL_3164.csv,sitting
0.871354774204299,1,6001,11804,emaLabel_ACTIVPAL_3164.csv,walking
0.87202132977837,1,6001,11829,emaLabel_ACTIVPAL_3164.csv,walking
0.556073987668722,1,6001,11840,emaLabel_ACTIVPAL_3164.csv,walking
0.239126812197967,1,6001,11052,emaLabel_ACTIVPAL_3165.csv,sitting
0.960959960001667,1,24001,11080,emaLabel_ACTIVPAL_3165.csv,sitting
0.230961506415597,1,6001,11115,emaLabel_ACTIVPAL_3165.csv,sitting
1,1,6001,11121,emaLabel_ACTIVPAL_3165.csv,running
0.65905682386269,1,6001,11142,emaLabel_ACTIVPAL_3165.csv,walking
0,1,6001,11186,emaLabel_ACTIVPAL_3165.csv,sitting
1,1,24001,11206,emaLabel_ACTIVPAL_3165.csv,sitting
0.947835506853881,1,24001,11230,emaLabel_ACTIVPAL_3165.csv,sitting
1,1,24001,11250,emaLabel_ACTIVPAL_3165.csv,sitting
0.992833631932003,1,24001,11258,emaLabel_ACTIVPAL_3165.csv,sitting
1,1,24001,11277,emaLabel_ACTIVPAL_3165.csv,sitting
0.663722712881186,1,6001,11391,emaLabel_ACTIVPAL_3165.csv,walking
1,1,24001,11395,emaLabel_ACTIVPAL_3165.csv,sitting
1,1,24001,11411,emaLabel_ACTIVPAL_3165.csv,sitting
0,1,6001,11413,emaLabel_ACTIVPAL_3165.csv,sitting
0.0364939176803866,1,6001,11425,emaLabel_ACTIVPAL_3165.csv,walking
1,1,24001,11583,emaLabel_ACTIVPAL_3165.csv,sitting
0.00708303820674139,1,24001,11619,emaLabel_ACTIVPAL_3165.csv,walking
0.982917378442565,1,24001,11632,emaLabel_ACTIVPAL_3165.csv,sitting
1,1,24001,11721,emaLabel_ACTIVPAL_3165.csv,sitting
1,1,24001,11741,emaLabel_ACTIVPAL_3165.csv,sitting
0,1,6001,11760,emaLabel_ACTIVPAL_3165.csv,sitting
1,1,24001,11790,emaLabel_ACTIVPAL_3165.csv,sitting
1,1,24001,11806,emaLabel_ACTIVPAL_3165.csv,sitting
0.772371271454758,1,6001,11814,emaLabel_ACTIVPAL_3165.csv,walking
0.973001124953127,1,24001,11827,emaLabel_ACTIVPAL_3165.csv,sitting
1,1,24001,11841,emaLabel_ACTIVPAL_3165.csv,sitting
0,1,6001,11859,emaLabel_ACTIVPAL_3165.csv,sitting
1,1,24001,11869,emaLabel_ACTIVPAL_3165.csv,sitting
0.842192967838694,1,6001,11888,emaLabel_ACTIVPAL_3165.csv,walking
1,1,24001,11896,emaLabel_ACTIVPAL_3165.csv,sitting
1,1,24001,11905,emaLabel_ACTIVPAL_3165.csv,sitting
0,1,6001,11394,emaLabel_ACTIVPAL_3166.csv,cycling
1,1,24001,11397,emaLabel_ACTIVPAL_3166.csv,sitting
1,1,24001,11412,emaLabel_ACTIVPAL_3166.csv,sitting
1,1,24001,11433,emaLabel_ACTIVPAL_3166.csv,sitting
1,1,24001,11585,emaLabel_ACTIVPAL_3166.csv,sitting
1,1,24001,11623,emaLabel_ACTIVPAL_3166.csv,sitting
1,1,24001,11636,emaLabel_ACTIVPAL_3166.csv,sitting
0,1,6001,11648,emaLabel_ACTIVPAL_3166.csv,sitting
0.654224295950675,1,6001,11648,emaLabel_ACTIVPAL_3166.csv,cycling
1,1,24001,11722,emaLabel_ACTIVPAL_3166.csv,sitting
1,1,24001,11744,emaLabel_ACTIVPAL_3166.csv,sitting
1,1,6001,11764,emaLabel_ACTIVPAL_3166.csv,exercising
1,1,24001,11796,emaLabel_ACTIVPAL_3166.csv,sitting
1,1,24001,11808,emaLabel_ACTIVPAL_3166.csv,sitting
1,1,24001,11830,emaLabel_ACTIVPAL_3166.csv,sitting
0,1,24001,11876,emaLabel_ACTIVPAL_3166.csv,sitting
0.542810716220158,1,24001,11890,emaLabel_ACTIVPAL_3166.csv,sitting
0,1,6001,11909,emaLabel_ACTIVPAL_3166.csv,sitting
0,1,6001,11909,emaLabel_ACTIVPAL_3166.csv,cycling
1,1,24001,11917,emaLabel_ACTIVPAL_3166.csv,sitting
0.888337985917253,1,24001,11931,emaLabel_ACTIVPAL_3166.csv,sitting
0.244625895684053,1,6001,11937,emaLabel_ACTIVPAL_3166.csv,walking
0,1,6001,11982,emaLabel_ACTIVPAL_3166.csv,sitting
0,1,6001,11982,emaLabel_ACTIVPAL_3166.csv,cycling
1,1,24001,11983,emaLabel_ACTIVPAL_3166.csv,sitting
1,1,24001,11986,emaLabel_ACTIVPAL_3166.csv,sitting
1,1,24001,12070,emaLabel_ACTIVPAL_3166.csv,sitting
0,1,6001,12079,emaLabel_ACTIVPAL_3166.csv,sitting
0.255957340443259,1,6001,12079,emaLabel_ACTIVPAL_3166.csv,cycling
0,1,6001,12097,emaLabel_ACTIVPAL_3166.csv,cycling
0,1,6001,11594,emaLabel_ACTIVPAL_3167.csv,sitting
1,1,24001,11596,emaLabel_ACTIVPAL_3167.csv,sitting
0,1,6001,11612,emaLabel_ACTIVPAL_3167.csv,sitting
0.870521579736711,1,6001,11612,emaLabel_ACTIVPAL_3167.csv,walking
0,1,6001,11621,emaLabel_ACTIVPAL_3167.csv,sitting
0.660889851691385,1,6001,11649,emaLabel_ACTIVPAL_3167.csv,exercising
0,1,6001,11778,emaLabel_ACTIVPAL_3167.csv,sitting
0.664013999416691,1,24001,11849,emaLabel_ACTIVPAL_3167.csv,standing
0,1,6001,11864,emaLabel_ACTIVPAL_3167.csv,sitting
0.757873687718714,1,6001,11864,emaLabel_ACTIVPAL_3167.csv,walking
1,1,24001,11881,emaLabel_ACTIVPAL_3167.csv,sitting
1,1,6001,11897,emaLabel_ACTIVPAL_3167.csv,walking
0.556573904349275,1,6001,11912,emaLabel_ACTIVPAL_3167.csv,walking
0.992333652764468,1,24001,11920,emaLabel_ACTIVPAL_3167.csv,standing
0.701549741709715,1,6001,11924,emaLabel_ACTIVPAL_3167.csv,walking
0,1,6001,11934,emaLabel_ACTIVPAL_3167.csv,sitting
1,1,24001,11951,emaLabel_ACTIVPAL_3167.csv,sitting
0.541909681719713,1,6001,11954,emaLabel_ACTIVPAL_3167.csv,walking
1,1,24001,11970,emaLabel_ACTIVPAL_3167.csv,sitting
1,1,6001,11993,emaLabel_ACTIVPAL_3167.csv,walking
1,1,24001,12080,emaLabel_ACTIVPAL_3167.csv,sitting
0.936085996416816,1,24001,12094,emaLabel_ACTIVPAL_3167.csv,sitting
0.69305115814031,1,6001,12101,emaLabel_ACTIVPAL_3167.csv,walking
0.0286654722719887,1,24001,12103,emaLabel_ACTIVPAL_3167.csv,walking
0.792034660889852,1,6001,12318,emaLabel_ACTIVPAL_3167.csv,walking
0,1,24001,12352,emaLabel_ACTIVPAL_3167.csv,sitting
0.913378609224616,1,24001,12360,emaLabel_ACTIVPAL_3167.csv,sitting
0.473754374270955,1,6001,12374,emaLabel_ACTIVPAL_3167.csv,walking
